type,date,close
educat,2014-03-09T05:00:00Z,1.23
educat,2014-03-08T05:00:00Z,1.24
educat,2014-03-07T05:00:00Z,1.24
educat,2014-03-06T05:00:00Z,1.24
educat,2014-03-05T05:00:00Z,1.25
educat,2014-03-04T05:00:00Z,1.26
educat,2014-03-03T05:00:00Z,1.26
educat,2014-03-02T05:00:00Z,1.25
educat,2014-03-01T05:00:00Z,1.25
educat,2014-02-28T05:00:00Z,1.25
educat,2014-02-27T05:00:00Z,1.24
educat,2014-02-26T05:00:00Z,1.23
educat,2014-02-25T05:00:00Z,1.22
educat,2014-02-24T05:00:00Z,1.21
educat,2014-02-23T05:00:00Z,1.18
educat,2014-02-22T05:00:00Z,1.17
educat,2014-02-21T05:00:00Z,1.17
educat,2014-02-20T05:00:00Z,1.16
educat,2014-02-19T05:00:00Z,1.17
educat,2014-02-18T05:00:00Z,1.18
educat,2014-02-17T05:00:00Z,1.18
educat,2014-02-16T05:00:00Z,1.22
educat,2014-02-15T05:00:00Z,1.23
educat,2014-02-14T05:00:00Z,1.24
educat,2014-02-13T05:00:00Z,1.27
educat,2014-02-12T05:00:00Z,1.29
educat,2014-02-11T05:00:00Z,1.31
educat,2014-02-10T05:00:00Z,1.32
educat,2014-02-09T05:00:00Z,1.31
educat,2014-02-08T05:00:00Z,1.31
educat,2014-02-07T05:00:00Z,1.31
educat,2014-02-06T05:00:00Z,1.31
educat,2014-02-05T05:00:00Z,1.3
educat,2014-02-04T05:00:00Z,1.3
educat,2014-02-03T05:00:00Z,1.32
educat,2014-02-02T05:00:00Z,1.33
educat,2014-02-01T05:00:00Z,1.35
educat,2014-01-31T05:00:00Z,1.36
educat,2014-01-30T05:00:00Z,1.37
educat,2014-01-29T05:00:00Z,1.39
educat,2014-01-28T05:00:00Z,1.41
educat,2014-01-27T05:00:00Z,1.43
educat,2014-01-26T05:00:00Z,1.36
educat,2014-01-25T05:00:00Z,1.33
educat,2014-01-24T05:00:00Z,1.32
educat,2014-01-23T05:00:00Z,1.31
educat,2014-01-22T05:00:00Z,1.29
educat,2014-01-21T05:00:00Z,1.26
educat,2014-01-20T05:00:00Z,1.25
educat,2014-01-19T05:00:00Z,1.32
educat,2014-01-18T05:00:00Z,1.33
educat,2014-01-17T05:00:00Z,1.33
educat,2014-01-16T05:00:00Z,1.34
educat,2014-01-15T05:00:00Z,1.33
educat,2014-01-14T05:00:00Z,1.33
educat,2014-01-13T05:00:00Z,1.33
educat,2014-01-12T05:00:00Z,1.33
educat,2014-01-11T05:00:00Z,1.33
educat,2014-01-10T05:00:00Z,1.32
educat,2014-01-09T05:00:00Z,1.28
educat,2014-01-08T05:00:00Z,1.24
educat,2014-01-07T05:00:00Z,1.12
educat,2014-01-06T05:00:00Z,1
educat,2014-01-05T05:00:00Z,0.89
educat,2014-01-04T05:00:00Z,0.85
educat,2014-01-03T05:00:00Z,0.83
educat,2014-01-02T05:00:00Z,0.78
educat,2014-01-01T05:00:00Z,0.72
educat,2013-12-31T05:00:00Z,0.69
educat,2013-12-30T05:00:00Z,0.67
educat,2013-12-29T05:00:00Z,0.67
educat,2013-12-28T05:00:00Z,0.67
educat,2013-12-27T05:00:00Z,0.69
educat,2013-12-26T05:00:00Z,0.75
educat,2013-12-25T05:00:00Z,0.83
educat,2013-12-24T05:00:00Z,0.95
educat,2013-12-23T05:00:00Z,1.06
educat,2013-12-22T05:00:00Z,1.15
educat,2013-12-21T05:00:00Z,1.17
educat,2013-12-20T05:00:00Z,1.2
educat,2013-12-19T05:00:00Z,1.22
educat,2013-12-18T05:00:00Z,1.24
educat,2013-12-17T05:00:00Z,1.25
educat,2013-12-16T05:00:00Z,1.27
educat,2013-12-15T05:00:00Z,1.29
educat,2013-12-14T05:00:00Z,1.31
educat,2013-12-13T05:00:00Z,1.31
educat,2013-12-12T05:00:00Z,1.3
educat,2013-12-11T05:00:00Z,1.3
educat,2013-12-10T05:00:00Z,1.29
educat,2013-12-09T05:00:00Z,1.28
educat,2013-12-08T05:00:00Z,1.25
educat,2013-12-07T05:00:00Z,1.23
educat,2013-12-06T05:00:00Z,1.22
educat,2013-12-05T05:00:00Z,1.13
educat,2013-12-04T05:00:00Z,1.03
educat,2013-12-03T05:00:00Z,0.96
educat,2013-12-02T05:00:00Z,0.94
educat,2013-12-01T05:00:00Z,0.94
educat,2013-11-30T05:00:00Z,0.94
educat,2013-11-29T05:00:00Z,0.95
educat,2013-11-28T05:00:00Z,1.03
educat,2013-11-27T05:00:00Z,1.15
educat,2013-11-26T05:00:00Z,1.22
educat,2013-11-25T05:00:00Z,1.25
educat,2013-11-24T05:00:00Z,1.27
educat,2013-11-23T05:00:00Z,1.28
educat,2013-11-22T05:00:00Z,1.29
educat,2013-11-21T05:00:00Z,1.3
educat,2013-11-20T05:00:00Z,1.3
educat,2013-11-19T05:00:00Z,1.31
educat,2013-11-18T05:00:00Z,1.32
educat,2013-11-17T05:00:00Z,1.31
educat,2013-11-16T05:00:00Z,1.31
educat,2013-11-15T05:00:00Z,1.3
educat,2013-11-14T05:00:00Z,1.3
educat,2013-11-13T05:00:00Z,1.3
educat,2013-11-12T05:00:00Z,1.3
educat,2013-11-11T05:00:00Z,1.3
educat,2013-11-10T05:00:00Z,1.32
educat,2013-11-09T05:00:00Z,1.33
educat,2013-11-08T05:00:00Z,1.33
educat,2013-11-07T05:00:00Z,1.33
educat,2013-11-06T05:00:00Z,1.31
educat,2013-11-05T05:00:00Z,1.31
educat,2013-11-04T05:00:00Z,1.31
educat,2013-11-03T04:00:00Z,1.31
educat,2013-11-02T04:00:00Z,1.31
educat,2013-11-01T04:00:00Z,1.31
educat,2013-10-31T04:00:00Z,1.31
educat,2013-10-30T04:00:00Z,1.33
educat,2013-10-29T04:00:00Z,1.33
educat,2013-10-28T04:00:00Z,1.33
educat,2013-10-27T04:00:00Z,1.33
educat,2013-10-26T04:00:00Z,1.33
educat,2013-10-25T04:00:00Z,1.32
educat,2013-10-24T04:00:00Z,1.32
educat,2013-10-23T04:00:00Z,1.31
educat,2013-10-22T04:00:00Z,1.31
educat,2013-10-21T04:00:00Z,1.3
educat,2013-10-20T04:00:00Z,1.3
educat,2013-10-19T04:00:00Z,1.29
educat,2013-10-18T04:00:00Z,1.29
educat,2013-10-17T04:00:00Z,1.29
educat,2013-10-16T04:00:00Z,1.29
educat,2013-10-15T04:00:00Z,1.29
educat,2013-10-14T04:00:00Z,1.29
educat,2013-10-13T04:00:00Z,1.3
educat,2013-10-12T04:00:00Z,1.31
educat,2013-10-11T04:00:00Z,1.32
educat,2013-10-10T04:00:00Z,1.32
educat,2013-10-09T04:00:00Z,1.32
educat,2013-10-08T04:00:00Z,1.32
educat,2013-10-07T04:00:00Z,1.33
educat,2013-10-06T04:00:00Z,1.33
educat,2013-10-05T04:00:00Z,1.33
educat,2013-10-04T04:00:00Z,1.33
educat,2013-10-03T04:00:00Z,1.34
educat,2013-10-02T04:00:00Z,1.35
educat,2013-10-01T04:00:00Z,1.36
educat,2013-09-30T04:00:00Z,1.36
educat,2013-09-29T04:00:00Z,1.36
educat,2013-09-28T04:00:00Z,1.37
educat,2013-09-27T04:00:00Z,1.37
educat,2013-09-26T04:00:00Z,1.37
educat,2013-09-25T04:00:00Z,1.35
educat,2013-09-24T04:00:00Z,1.36
educat,2013-09-23T04:00:00Z,1.36
educat,2013-09-22T04:00:00Z,1.36
educat,2013-09-21T04:00:00Z,1.36
educat,2013-09-20T04:00:00Z,1.36
educat,2013-09-19T04:00:00Z,1.37
educat,2013-09-18T04:00:00Z,1.39
educat,2013-09-17T04:00:00Z,1.39
educat,2013-09-16T04:00:00Z,1.4
educat,2013-09-15T04:00:00Z,1.41
educat,2013-09-14T04:00:00Z,1.42
educat,2013-09-13T04:00:00Z,1.42
educat,2013-09-12T04:00:00Z,1.43
educat,2013-09-11T04:00:00Z,1.43
educat,2013-09-10T04:00:00Z,1.46
educat,2013-09-09T04:00:00Z,1.47
educat,2013-09-08T04:00:00Z,1.4
educat,2013-09-07T04:00:00Z,1.38
educat,2013-09-06T04:00:00Z,1.38
educat,2013-09-05T04:00:00Z,1.38
educat,2013-09-04T04:00:00Z,1.38
educat,2013-09-03T04:00:00Z,1.37
educat,2013-09-02T04:00:00Z,1.38
educat,2013-09-01T04:00:00Z,1.46
educat,2013-08-31T04:00:00Z,1.47
educat,2013-08-30T04:00:00Z,1.46
educat,2013-08-29T04:00:00Z,1.46
educat,2013-08-28T04:00:00Z,1.44
educat,2013-08-27T04:00:00Z,1.43
educat,2013-08-26T04:00:00Z,1.41
educat,2013-08-25T04:00:00Z,1.39
educat,2013-08-24T04:00:00Z,1.38
educat,2013-08-23T04:00:00Z,1.36
educat,2013-08-22T04:00:00Z,1.34
educat,2013-08-21T04:00:00Z,1.31
educat,2013-08-20T04:00:00Z,1.29
educat,2013-08-19T04:00:00Z,1.26
educat,2013-08-18T04:00:00Z,1.22
educat,2013-08-17T04:00:00Z,1.2
educat,2013-08-16T04:00:00Z,1.19
educat,2013-08-15T04:00:00Z,1.16
educat,2013-08-14T04:00:00Z,1.14
educat,2013-08-13T04:00:00Z,1.12
educat,2013-08-12T04:00:00Z,1.11
educat,2013-08-11T04:00:00Z,1.09
educat,2013-08-10T04:00:00Z,1.09
educat,2013-08-09T04:00:00Z,1.08
educat,2013-08-08T04:00:00Z,1.07
educat,2013-08-07T04:00:00Z,1.07
educat,2013-08-06T04:00:00Z,1.05
educat,2013-08-05T04:00:00Z,1.03
educat,2013-08-04T04:00:00Z,1.02
educat,2013-08-03T04:00:00Z,1.01
educat,2013-08-02T04:00:00Z,1
educat,2013-08-01T04:00:00Z,0.99
educat,2013-07-31T04:00:00Z,0.97
educat,2013-07-30T04:00:00Z,0.96
educat,2013-07-29T04:00:00Z,0.96
educat,2013-07-28T04:00:00Z,0.94
educat,2013-07-27T04:00:00Z,0.94
educat,2013-07-26T04:00:00Z,0.93
educat,2013-07-25T04:00:00Z,0.93
educat,2013-07-24T04:00:00Z,0.92
educat,2013-07-23T04:00:00Z,0.91
educat,2013-07-22T04:00:00Z,0.91
educat,2013-07-21T04:00:00Z,0.9
educat,2013-07-20T04:00:00Z,0.9
educat,2013-07-19T04:00:00Z,0.9
educat,2013-07-18T04:00:00Z,0.89
educat,2013-07-17T04:00:00Z,0.89
educat,2013-07-16T04:00:00Z,0.89
educat,2013-07-15T04:00:00Z,0.89
educat,2013-07-14T04:00:00Z,0.89
educat,2013-07-13T04:00:00Z,0.9
educat,2013-07-12T04:00:00Z,0.9
educat,2013-07-11T04:00:00Z,0.88
educat,2013-07-10T04:00:00Z,0.83
educat,2013-07-09T04:00:00Z,0.81
educat,2013-07-08T04:00:00Z,0.8
educat,2013-07-07T04:00:00Z,0.79
educat,2013-07-06T04:00:00Z,0.78
educat,2013-07-05T04:00:00Z,0.78
educat,2013-07-04T04:00:00Z,0.79
educat,2013-07-03T04:00:00Z,0.84
educat,2013-07-02T04:00:00Z,0.86
educat,2013-07-01T04:00:00Z,0.86
educat,2013-06-30T04:00:00Z,0.87
educat,2013-06-29T04:00:00Z,0.88
educat,2013-06-28T04:00:00Z,0.88
educat,2013-06-27T04:00:00Z,0.89
educat,2013-06-26T04:00:00Z,0.9
educat,2013-06-25T04:00:00Z,0.9
educat,2013-06-24T04:00:00Z,0.91
educat,2013-06-23T04:00:00Z,0.92
educat,2013-06-22T04:00:00Z,0.92
educat,2013-06-21T04:00:00Z,0.92
educat,2013-06-20T04:00:00Z,0.93
educat,2013-06-19T04:00:00Z,0.94
educat,2013-06-18T04:00:00Z,0.95
educat,2013-06-17T04:00:00Z,0.96
educat,2013-06-16T04:00:00Z,0.97
educat,2013-06-15T04:00:00Z,0.98
educat,2013-06-14T04:00:00Z,0.99
educat,2013-06-13T04:00:00Z,1.01
educat,2013-06-12T04:00:00Z,1.02
educat,2013-06-11T04:00:00Z,1.04
educat,2013-06-10T04:00:00Z,1.06
educat,2013-06-09T04:00:00Z,1.07
educat,2013-06-08T04:00:00Z,1.08
educat,2013-06-07T04:00:00Z,1.08
educat,2013-06-06T04:00:00Z,1.1
educat,2013-06-05T04:00:00Z,1.11
educat,2013-06-04T04:00:00Z,1.12
educat,2013-06-03T04:00:00Z,1.13
educat,2013-06-02T04:00:00Z,1.06
educat,2013-06-01T04:00:00Z,1.05
educat,2013-05-31T04:00:00Z,1.04
educat,2013-05-30T04:00:00Z,1.03
educat,2013-05-29T04:00:00Z,1.04
educat,2013-05-28T04:00:00Z,1.05
educat,2013-05-27T04:00:00Z,1.05
educat,2013-05-26T04:00:00Z,1.13
educat,2013-05-25T04:00:00Z,1.15
educat,2013-05-24T04:00:00Z,1.16
educat,2013-05-23T04:00:00Z,1.17
educat,2013-05-22T04:00:00Z,1.18
educat,2013-05-21T04:00:00Z,1.18
educat,2013-05-20T04:00:00Z,1.19
educat,2013-05-19T04:00:00Z,1.2
educat,2013-05-18T04:00:00Z,1.2
educat,2013-05-17T04:00:00Z,1.2
educat,2013-05-16T04:00:00Z,1.2
educat,2013-05-15T04:00:00Z,1.2
educat,2013-05-14T04:00:00Z,1.2
educat,2013-05-13T04:00:00Z,1.2
educat,2013-05-12T04:00:00Z,1.2
educat,2013-05-11T04:00:00Z,1.21
educat,2013-05-10T04:00:00Z,1.21
educat,2013-05-09T04:00:00Z,1.22
educat,2013-05-08T04:00:00Z,1.22
educat,2013-05-07T04:00:00Z,1.23
educat,2013-05-06T04:00:00Z,1.23
educat,2013-05-05T04:00:00Z,1.24
educat,2013-05-04T04:00:00Z,1.24
educat,2013-05-03T04:00:00Z,1.24
educat,2013-05-02T04:00:00Z,1.23
educat,2013-05-01T04:00:00Z,1.24
educat,2013-04-30T04:00:00Z,1.23
educat,2013-04-29T04:00:00Z,1.23
educat,2013-04-28T04:00:00Z,1.23
educat,2013-04-27T04:00:00Z,1.23
educat,2013-04-26T04:00:00Z,1.23
educat,2013-04-25T04:00:00Z,1.22
educat,2013-04-24T04:00:00Z,1.22
educat,2013-04-23T04:00:00Z,1.22
educat,2013-04-22T04:00:00Z,1.22
educat,2013-04-21T04:00:00Z,1.21
educat,2013-04-20T04:00:00Z,1.21
educat,2013-04-19T04:00:00Z,1.23
educat,2013-04-18T04:00:00Z,1.24
educat,2013-04-17T04:00:00Z,1.25
educat,2013-04-16T04:00:00Z,1.25
educat,2013-04-15T04:00:00Z,1.26
educat,2013-04-14T04:00:00Z,1.28
educat,2013-04-13T04:00:00Z,1.27
educat,2013-04-12T04:00:00Z,1.26
educat,2013-04-11T04:00:00Z,1.25
educat,2013-04-10T04:00:00Z,1.23
educat,2013-04-09T04:00:00Z,1.22
educat,2013-04-08T04:00:00Z,1.2
educat,2013-04-07T04:00:00Z,1.18
educat,2013-04-06T04:00:00Z,1.18
educat,2013-04-05T04:00:00Z,1.17
educat,2013-04-04T04:00:00Z,1.15
educat,2013-04-03T04:00:00Z,1.15
educat,2013-04-02T04:00:00Z,1.14
educat,2013-04-01T04:00:00Z,1.13
educat,2013-03-31T04:00:00Z,1.14
educat,2013-03-30T04:00:00Z,1.15
educat,2013-03-29T04:00:00Z,1.16
educat,2013-03-28T04:00:00Z,1.19
educat,2013-03-27T04:00:00Z,1.21
educat,2013-03-26T04:00:00Z,1.22
educat,2013-03-25T04:00:00Z,1.24
educat,2013-03-24T04:00:00Z,1.24
educat,2013-03-23T04:00:00Z,1.24
educat,2013-03-22T04:00:00Z,1.23
educat,2013-03-21T04:00:00Z,1.22
educat,2013-03-20T04:00:00Z,1.21
educat,2013-03-19T04:00:00Z,1.2
educat,2013-03-18T04:00:00Z,1.19
educat,2013-03-17T04:00:00Z,1.17
educat,2013-03-16T04:00:00Z,1.17
educat,2013-03-15T04:00:00Z,1.18
educat,2013-03-14T04:00:00Z,1.19
educat,2013-03-13T04:00:00Z,1.21
educat,2013-03-12T04:00:00Z,1.24
educat,2013-03-11T04:00:00Z,1.26
educat,2013-03-10T05:00:00Z,1.27
educat,2013-03-09T05:00:00Z,1.27
educat,2013-03-08T05:00:00Z,1.28
educat,2013-03-07T05:00:00Z,1.28
educat,2013-03-06T05:00:00Z,1.28
educat,2013-03-05T05:00:00Z,1.28
educat,2013-03-04T05:00:00Z,1.27
educat,2013-03-03T05:00:00Z,1.27
educat,2013-03-02T05:00:00Z,1.27
educat,2013-03-01T05:00:00Z,1.27
educat,2013-02-28T05:00:00Z,1.26
educat,2013-02-27T05:00:00Z,1.26
educat,2013-02-26T05:00:00Z,1.25
educat,2013-02-25T05:00:00Z,1.24
educat,2013-02-24T05:00:00Z,1.21
educat,2013-02-23T05:00:00Z,1.2
educat,2013-02-22T05:00:00Z,1.19
educat,2013-02-21T05:00:00Z,1.18
educat,2013-02-20T05:00:00Z,1.17
educat,2013-02-19T05:00:00Z,1.16
educat,2013-02-18T05:00:00Z,1.17
educat,2013-02-17T05:00:00Z,1.2
educat,2013-02-16T05:00:00Z,1.21
educat,2013-02-15T05:00:00Z,1.22
educat,2013-02-14T05:00:00Z,1.23
educat,2013-02-13T05:00:00Z,1.25
educat,2013-02-12T05:00:00Z,1.26
educat,2013-02-11T05:00:00Z,1.26
educat,2013-02-10T05:00:00Z,1.27
educat,2013-02-09T05:00:00Z,1.26
educat,2013-02-08T05:00:00Z,1.26
educat,2013-02-07T05:00:00Z,1.26
educat,2013-02-06T05:00:00Z,1.27
educat,2013-02-05T05:00:00Z,1.28
educat,2013-02-04T05:00:00Z,1.29
educat,2013-02-03T05:00:00Z,1.31
educat,2013-02-02T05:00:00Z,1.32
educat,2013-02-01T05:00:00Z,1.32
educat,2013-01-31T05:00:00Z,1.32
educat,2013-01-30T05:00:00Z,1.33
educat,2013-01-29T05:00:00Z,1.35
educat,2013-01-28T05:00:00Z,1.36
educat,2013-01-27T05:00:00Z,1.29
educat,2013-01-26T05:00:00Z,1.27
educat,2013-01-25T05:00:00Z,1.27
educat,2013-01-24T05:00:00Z,1.27
educat,2013-01-23T05:00:00Z,1.26
educat,2013-01-22T05:00:00Z,1.26
educat,2013-01-21T05:00:00Z,1.25
educat,2013-01-20T05:00:00Z,1.32
educat,2013-01-19T05:00:00Z,1.33
educat,2013-01-18T05:00:00Z,1.33
educat,2013-01-17T05:00:00Z,1.33
educat,2013-01-16T05:00:00Z,1.33
educat,2013-01-15T05:00:00Z,1.32
educat,2013-01-14T05:00:00Z,1.32
educat,2013-01-13T05:00:00Z,1.33
educat,2013-01-12T05:00:00Z,1.33
educat,2013-01-11T05:00:00Z,1.32
educat,2013-01-10T05:00:00Z,1.29
educat,2013-01-09T05:00:00Z,1.25
educat,2013-01-08T05:00:00Z,1.21
educat,2013-01-07T05:00:00Z,1.1
educat,2013-01-06T05:00:00Z,0.98
educat,2013-01-05T05:00:00Z,0.94
educat,2013-01-04T05:00:00Z,0.92
educat,2013-01-03T05:00:00Z,0.87
educat,2013-01-02T05:00:00Z,0.81
educat,2013-01-01T05:00:00Z,0.74
educat,2012-12-31T05:00:00Z,0.7
educat,2012-12-30T05:00:00Z,0.69
educat,2012-12-29T05:00:00Z,0.69
educat,2012-12-28T05:00:00Z,0.69
educat,2012-12-27T05:00:00Z,0.74
educat,2012-12-26T05:00:00Z,0.8
educat,2012-12-25T05:00:00Z,0.88
educat,2012-12-24T05:00:00Z,0.99
educat,2012-12-23T05:00:00Z,1.1
educat,2012-12-22T05:00:00Z,1.13
educat,2012-12-21T05:00:00Z,1.17
educat,2012-12-20T05:00:00Z,1.21
educat,2012-12-19T05:00:00Z,1.23
educat,2012-12-18T05:00:00Z,1.24
educat,2012-12-17T05:00:00Z,1.24
educat,2012-12-16T05:00:00Z,1.24
educat,2012-12-15T05:00:00Z,1.24
educat,2012-12-14T05:00:00Z,1.23
educat,2012-12-13T05:00:00Z,1.22
educat,2012-12-12T05:00:00Z,1.22
educat,2012-12-11T05:00:00Z,1.23
educat,2012-12-10T05:00:00Z,1.23
educat,2012-12-09T05:00:00Z,1.24
educat,2012-12-08T05:00:00Z,1.25
educat,2012-12-07T05:00:00Z,1.25
educat,2012-12-06T05:00:00Z,1.25
educat,2012-12-05T05:00:00Z,1.26
educat,2012-12-04T05:00:00Z,1.26
educat,2012-12-03T05:00:00Z,1.26
educat,2012-12-02T05:00:00Z,1.25
educat,2012-12-01T05:00:00Z,1.26
educat,2012-11-30T05:00:00Z,1.25
educat,2012-11-29T05:00:00Z,1.16
educat,2012-11-28T05:00:00Z,1.06
educat,2012-11-27T05:00:00Z,1
educat,2012-11-26T05:00:00Z,0.98
educat,2012-11-25T05:00:00Z,0.97
educat,2012-11-24T05:00:00Z,0.96
educat,2012-11-23T05:00:00Z,0.97
educat,2012-11-22T05:00:00Z,1.06
educat,2012-11-21T05:00:00Z,1.17
educat,2012-11-20T05:00:00Z,1.24
educat,2012-11-19T05:00:00Z,1.27
educat,2012-11-18T05:00:00Z,1.27
educat,2012-11-17T05:00:00Z,1.28
educat,2012-11-16T05:00:00Z,1.28
educat,2012-11-15T05:00:00Z,1.28
educat,2012-11-14T05:00:00Z,1.29
educat,2012-11-13T05:00:00Z,1.26
educat,2012-11-12T05:00:00Z,1.24
educat,2012-11-11T05:00:00Z,1.26
educat,2012-11-10T05:00:00Z,1.27
educat,2012-11-09T05:00:00Z,1.27
educat,2012-11-08T05:00:00Z,1.28
educat,2012-11-07T05:00:00Z,1.27
educat,2012-11-06T05:00:00Z,1.3
educat,2012-11-05T05:00:00Z,1.32
educat,2012-11-04T04:00:00Z,1.32
educat,2012-11-03T04:00:00Z,1.34
educat,2012-11-02T04:00:00Z,1.33
educat,2012-11-01T04:00:00Z,1.32
educat,2012-10-31T04:00:00Z,1.32
educat,2012-10-30T04:00:00Z,1.32
educat,2012-10-29T04:00:00Z,1.3
educat,2012-10-28T04:00:00Z,1.31
educat,2012-10-27T04:00:00Z,1.29
educat,2012-10-26T04:00:00Z,1.3
educat,2012-10-25T04:00:00Z,1.3
educat,2012-10-24T04:00:00Z,1.3
educat,2012-10-23T04:00:00Z,1.3
educat,2012-10-22T04:00:00Z,1.31
educat,2012-10-21T04:00:00Z,1.3
educat,2012-10-20T04:00:00Z,1.3
educat,2012-10-19T04:00:00Z,1.3
educat,2012-10-18T04:00:00Z,1.3
educat,2012-10-17T04:00:00Z,1.3
educat,2012-10-16T04:00:00Z,1.3
educat,2012-10-15T04:00:00Z,1.3
educat,2012-10-14T04:00:00Z,1.29
educat,2012-10-13T04:00:00Z,1.3
educat,2012-10-12T04:00:00Z,1.29
educat,2012-10-11T04:00:00Z,1.31
educat,2012-10-10T04:00:00Z,1.31
educat,2012-10-09T04:00:00Z,1.31
educat,2012-10-08T04:00:00Z,1.31
educat,2012-10-07T04:00:00Z,1.33
educat,2012-10-06T04:00:00Z,1.33
educat,2012-10-05T04:00:00Z,1.34
educat,2012-10-04T04:00:00Z,1.34
educat,2012-10-03T04:00:00Z,1.35
educat,2012-10-02T04:00:00Z,1.35
educat,2012-10-01T04:00:00Z,1.35
educat,2012-09-30T04:00:00Z,1.35
educat,2012-09-29T04:00:00Z,1.35
educat,2012-09-28T04:00:00Z,1.35
educat,2012-09-27T04:00:00Z,1.35
educat,2012-09-26T04:00:00Z,1.35
educat,2012-09-25T04:00:00Z,1.35
educat,2012-09-24T04:00:00Z,1.35
educat,2012-09-23T04:00:00Z,1.35
educat,2012-09-22T04:00:00Z,1.35
educat,2012-09-21T04:00:00Z,1.35
educat,2012-09-20T04:00:00Z,1.35
educat,2012-09-19T04:00:00Z,1.36
educat,2012-09-18T04:00:00Z,1.36
educat,2012-09-17T04:00:00Z,1.37
educat,2012-09-16T04:00:00Z,1.39
educat,2012-09-15T04:00:00Z,1.39
educat,2012-09-14T04:00:00Z,1.4
educat,2012-09-13T04:00:00Z,1.41
educat,2012-09-12T04:00:00Z,1.42
educat,2012-09-11T04:00:00Z,1.44
educat,2012-09-10T04:00:00Z,1.46
educat,2012-09-09T04:00:00Z,1.39
educat,2012-09-08T04:00:00Z,1.37
educat,2012-09-07T04:00:00Z,1.37
educat,2012-09-06T04:00:00Z,1.36
educat,2012-09-05T04:00:00Z,1.36
educat,2012-09-04T04:00:00Z,1.36
educat,2012-09-03T04:00:00Z,1.36
educat,2012-09-02T04:00:00Z,1.45
educat,2012-09-01T04:00:00Z,1.46
educat,2012-08-31T04:00:00Z,1.45
educat,2012-08-30T04:00:00Z,1.45
educat,2012-08-29T04:00:00Z,1.44
educat,2012-08-28T04:00:00Z,1.43
educat,2012-08-27T04:00:00Z,1.42
educat,2012-08-26T04:00:00Z,1.4
educat,2012-08-25T04:00:00Z,1.39
educat,2012-08-24T04:00:00Z,1.37
educat,2012-08-23T04:00:00Z,1.36
educat,2012-08-22T04:00:00Z,1.33
educat,2012-08-21T04:00:00Z,1.31
educat,2012-08-20T04:00:00Z,1.28
educat,2012-08-19T04:00:00Z,1.23
educat,2012-08-18T04:00:00Z,1.21
educat,2012-08-17T04:00:00Z,1.19
educat,2012-08-16T04:00:00Z,1.16
educat,2012-08-15T04:00:00Z,1.14
educat,2012-08-14T04:00:00Z,1.12
educat,2012-08-13T04:00:00Z,1.09
educat,2012-08-12T04:00:00Z,1.08
educat,2012-08-11T04:00:00Z,1.07
educat,2012-08-10T04:00:00Z,1.07
educat,2012-08-09T04:00:00Z,1.05
educat,2012-08-08T04:00:00Z,1.05
educat,2012-08-07T04:00:00Z,1.03
educat,2012-08-06T04:00:00Z,1.02
educat,2012-08-05T04:00:00Z,1
educat,2012-08-04T04:00:00Z,1
educat,2012-08-03T04:00:00Z,0.98
educat,2012-08-02T04:00:00Z,0.97
educat,2012-08-01T04:00:00Z,0.96
educat,2012-07-31T04:00:00Z,0.95
educat,2012-07-30T04:00:00Z,0.95
educat,2012-07-29T04:00:00Z,0.95
educat,2012-07-28T04:00:00Z,0.95
educat,2012-07-27T04:00:00Z,0.95
educat,2012-07-26T04:00:00Z,0.94
educat,2012-07-25T04:00:00Z,0.94
educat,2012-07-24T04:00:00Z,0.94
educat,2012-07-23T04:00:00Z,0.93
educat,2012-07-22T04:00:00Z,0.93
educat,2012-07-21T04:00:00Z,0.93
educat,2012-07-20T04:00:00Z,0.93
educat,2012-07-19T04:00:00Z,0.93
educat,2012-07-18T04:00:00Z,0.93
educat,2012-07-17T04:00:00Z,0.93
educat,2012-07-16T04:00:00Z,0.93
educat,2012-07-15T04:00:00Z,0.92
educat,2012-07-14T04:00:00Z,0.92
educat,2012-07-13T04:00:00Z,0.92
educat,2012-07-12T04:00:00Z,0.91
educat,2012-07-11T04:00:00Z,0.9
educat,2012-07-10T04:00:00Z,0.85
educat,2012-07-09T04:00:00Z,0.83
educat,2012-07-08T04:00:00Z,0.82
educat,2012-07-07T04:00:00Z,0.81
educat,2012-07-06T04:00:00Z,0.81
educat,2012-07-05T04:00:00Z,0.81
educat,2012-07-04T04:00:00Z,0.82
educat,2012-07-03T04:00:00Z,0.87
educat,2012-07-02T04:00:00Z,0.88
educat,2012-07-01T04:00:00Z,0.9
educat,2012-06-30T04:00:00Z,0.9
educat,2012-06-29T04:00:00Z,0.91
educat,2012-06-28T04:00:00Z,0.92
educat,2012-06-27T04:00:00Z,0.93
educat,2012-06-26T04:00:00Z,0.94
educat,2012-06-25T04:00:00Z,0.94
educat,2012-06-24T04:00:00Z,0.95
educat,2012-06-23T04:00:00Z,0.95
educat,2012-06-22T04:00:00Z,0.95
educat,2012-06-21T04:00:00Z,0.96
educat,2012-06-20T04:00:00Z,0.96
educat,2012-06-19T04:00:00Z,0.97
educat,2012-06-18T04:00:00Z,0.98
educat,2012-06-17T04:00:00Z,0.99
educat,2012-06-16T04:00:00Z,1
educat,2012-06-15T04:00:00Z,1.01
educat,2012-06-14T04:00:00Z,1.02
educat,2012-06-13T04:00:00Z,1.03
educat,2012-06-12T04:00:00Z,1.04
